support,itemsets,length
0.03140745717164931,"范思哲香水, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",2
0.03140745717164931,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), 卡文克莱香水, 祖玛珑香水",3
0.03123950285522338,"普拉达香水, 香奈儿可可小姐淡香水（瓶装）",2
0.03123950285522338,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装",2
0.03123950285522338,"卡文克莱香水, 迪奥香水, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",3
0.03123950285522338,"Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒, 香奈儿可可小姐淡香水（瓶装）",2
0.03123950285522338,"卡文克莱香水, 博柏利香水, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",3
0.03123950285522338,"Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中, 香奈儿可可小姐淡香水（瓶装）",2
0.03123950285522338,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 马克.雅可布香水",2
0.03123950285522338,"卡文克莱香水,  CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 菲拉格慕香水",3
0.03123950285522338,"卡文克莱香水, Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒, 兰蔻香水",3
0.03123950285522338,"Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.03123950285522338,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 宝格丽女士香水",2
0.03107154853879745,"卡文克莱香水, 范思哲香水, 祖玛珑香水",3
0.03107154853879745,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.03107154853879745,"卡文克莱香水, 博柏利香水, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",3
0.03107154853879745,"卡文克莱香水, Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒, 博柏利香水",3
0.03107154853879745,"Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.03107154853879745,"宝格丽女士香水,  CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ",2
0.03107154853879745,"卡文克莱香水, 迪奥香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",3
0.03107154853879745,"博士淡香水, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",2
0.03107154853879745,"宝格丽女士香水, 古驰香水",2
0.03107154853879745,"宝格丽女士香水, 范思哲香水",2
0.03107154853879745,"安娜苏香水, 卡文克莱香水, 博柏利香水, 迪奥香水",4
0.03107154853879745,"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",2
0.03107154853879745,"卡文克莱香水, 迪奥香水, 香奈儿可可小姐淡香水（瓶装）",3
0.030903594222371517,"范思哲香水, 卡文克莱香水, 迪奥香水",3
0.030903594222371517,"卡文克莱香水, Chanel香奈儿COCO可可小姐女士淡香水100ml, 兰蔻香水",3
0.030903594222371517," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.030903594222371517,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml,  CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ",2
0.030903594222371517,"卡文克莱香水, 祖玛珑香水, Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版)",3
0.030903594222371517,"浪凡香水,  CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ",2
0.030903594222371517,"迪奥香水, 兰蔻香水, 菲拉格慕香水",3
0.030903594222371517,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",2
0.030903594222371517,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版)",2
0.030903594222371517,"Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.030903594222371517,"浪凡香水, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.030903594222371517,"Dior迪奥真我香水女士 -100ml淡香水EDT, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",2
0.030903594222371517,"范思哲香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.030903594222371517,"博士淡香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",2
0.030903594222371517,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 古驰香水",2
0.030903594222371517,"普拉达香水, 阿玛尼Gio寄情水男士淡香水 50ML",2
0.030903594222371517,"Dior迪奥真我香水女士 -100ml淡香水EDT, 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳",2
0.030903594222371517,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.030903594222371517,"阿玛尼Gio寄情水男士淡香水 50ML, 香奈儿可可小姐淡香水（瓶装）",2
0.030903594222371517,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",2
0.03073563990594558,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 阿玛尼Gio寄情水男士淡香水 50ML",2
0.03073563990594558,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 马克.雅可布香水",2
0.03073563990594558,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升",2
0.03073563990594558,"Dior迪奥真我香水女士 -100ml淡香水EDT, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",2
0.03073563990594558,"卡文克莱香水, 迪奥香水, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",3
0.03073563990594558,"卡文克莱香水, 博柏利香水, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",3
0.03073563990594558,"卡文克莱香水, 迪奥香水, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",3
0.03073563990594558,"卡文克莱香水, Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 迪奥香水",3
0.03073563990594558,"卡文克莱香水, 菲拉格慕香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",3
0.03073563990594558,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套",2
0.03073563990594558,"卡文克莱香水, 博柏利香水, Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版)",3
0.03056768558951965,"古驰香水, 范思哲香水",2
0.03056768558951965,"卡文克莱香水, VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, 博柏利香水",3
0.03056768558951965," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 香奈儿可可小姐淡香水（瓶装）",2
0.03056768558951965,"浪凡香水, 卡文克莱香水, 祖玛珑香水",3
0.03056768558951965,"迪奥Dior香水 真我女士浓香100ML, 古驰香水",2
0.03056768558951965,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 迪奥Dior香水 真我女士浓香100ML",2
0.03056768558951965,"Dior迪奥真我香水女士 -100ml淡香水EDT, Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货)",2
0.03056768558951965,"卡文克莱香水, 博柏利香水, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",3
0.03056768558951965,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装",2
0.03056768558951965,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",2
0.03056768558951965,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.03056768558951965,"马克.雅可布香水, 香奈儿可可小姐淡香水（瓶装）",2
0.03056768558951965,"【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.03056768558951965,"Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套, 迪奥Dior香水 真我女士浓香100ML",2
0.03056768558951965,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",2
0.03056768558951965,"马克.雅可布香水, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.03056768558951965,"卡文克莱香水, Chanel香奈儿COCO可可小姐女士淡香水100ml, 祖玛珑香水",3
0.030399731273093717,"卡文克莱香水, 迪奥香水, Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版)",3
0.030399731273093717,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, 阿玛尼Gio寄情水男士淡香水 50ML",2
0.030399731273093717,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), 卡文克莱香水, 迪奥香水",3
0.030399731273093717,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",2
0.030399731273093717,"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 古驰香水",2
0.030399731273093717,"菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml, Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.030399731273093717,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 卡文克莱香水, 菲拉格慕香水",3
0.030399731273093717,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 卡文克莱香水, 迪奥香水",3
0.030399731273093717,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 卡文克莱香水, 兰蔻香水",3
0.030399731273093717,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套",2
0.030399731273093717,"博士淡香水, 古驰香水",2
0.030399731273093717,"卡文克莱香水, 马克.雅可布香水, 博柏利香水",3
0.030399731273093717,"古驰香水, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",2
0.030399731273093717,"宝格丽女士香水, 迪奥Dior香水 真我女士浓香100ML",2
0.030399731273093717,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.030399731273093717,"卡文克莱香水, VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, 菲拉格慕香水",3
0.030399731273093717,"浪凡香水, 卡文克莱香水, 博柏利香水",3
0.030399731273093717,"卡文克莱香水,  CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 祖玛珑香水",3
0.030231776956667785,"宝格丽女士香水, 卡文克莱香水, 祖玛珑香水",3
0.030231776956667785,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.030231776956667785,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",2
0.030231776956667785,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 范思哲香水",2
0.030231776956667785,"Dior迪奥真我香水女士 -100ml淡香水EDT, 浪凡香水",2
0.030231776956667785,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.030231776956667785,"博士淡香水, Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒",2
0.030231776956667785,"迪奥Dior香水 真我女士浓香100ML, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.030231776956667785,"卡文克莱香水, Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套, 祖玛珑香水",3
0.030231776956667785,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, 万宝龙传奇女士香水 30ml",2
0.030231776956667785,"卡文克莱香水, 祖玛珑香水, 香奈儿可可小姐淡香水（瓶装）",3
0.030231776956667785,"阿玛尼Gio寄情水男士淡香水 50ML, 卡文克莱香水, 迪奥香水",3
0.030231776956667785,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.030231776956667785,"博士淡香水,  CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ",2
0.030231776956667785,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.030231776956667785,"卡文克莱香水, 迪奥Dior香水 真我女士浓香100ML, 博柏利香水",3
0.030231776956667785,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,  CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ",2
0.030063822640241853,"Dior迪奥真我香水女士 -100ml淡香水EDT, 香奈儿可可小姐淡香水（瓶装）",2
0.030063822640241853,"马克.雅可布香水, 范思哲香水",2
0.030063822640241853,"博士淡香水, 马克.雅可布香水",2
0.030063822640241853,"范思哲香水, 阿玛尼Gio寄情水男士淡香水 50ML",2
0.030063822640241853,"Chanel香奈儿COCO可可小姐女士淡香水100ml, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.030063822640241853,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",2
0.030063822640241853,"迪奥Dior香水 真我女士浓香100ML, 香奈儿可可小姐淡香水（瓶装）",2
0.030063822640241853,"Dior迪奥真我香水女士 -100ml淡香水EDT, 卡文克莱香水, 兰蔻香水",3
0.030063822640241853,"浪凡香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.030063822640241853,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒",2
0.030063822640241853,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装",2
0.030063822640241853," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 马克.雅可布香水",2
0.030063822640241853,"古驰香水, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",2
0.030063822640241853,"宝格丽女士香水, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",2
0.030063822640241853,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装",2
0.030063822640241853,"祖玛珑香水, 兰蔻香水, 菲拉格慕香水",3
0.030063822640241853,"菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.02989586832381592,"古驰香水, 香奈儿可可小姐淡香水（瓶装）",2
0.02989586832381592,"迪奥Dior香水 真我女士浓香100ML, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.02989586832381592,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, 马克.雅可布香水",2
0.02989586832381592,"卡文克莱香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml, 祖玛珑香水",3
0.02989586832381592,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, 香奈儿可可小姐淡香水（瓶装）",2
0.02989586832381592,"浪凡香水, Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套",2
0.02989586832381592,"Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套, 万宝龙传奇女士香水 30ml",2
0.02989586832381592,"万宝龙传奇女士香水 30ml, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.02989586832381592,"LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.02989586832381592,"万宝龙传奇女士香水 30ml, 范思哲香水",2
0.02989586832381592,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 香奈儿可可小姐淡香水（瓶装）",2
0.02989586832381592,"【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.02989586832381592,"古驰香水, Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.02989586832381592,"迪奥Dior香水 真我女士浓香100ML, 范思哲香水",2
0.02989586832381592,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版)",2
0.02989586832381592,"卡文克莱香水, 博柏利香水, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",3
0.02989586832381592,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), 古驰香水",2
0.02989586832381592,"卡文克莱香水, 博柏利香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",3
0.02972791400738999,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",2
0.02972791400738999,"菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.02972791400738999,"宝格丽女士香水, 香奈儿可可小姐淡香水（瓶装）",2
0.02972791400738999,"普拉达香水, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",2
0.02972791400738999,"浪凡香水, 范思哲香水",2
0.02972791400738999,"浪凡香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.02972791400738999,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.02972791400738999,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.02972791400738999,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 博士淡香水",2
0.02972791400738999,"Dior迪奥真我香水女士 -100ml淡香水EDT, VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装",2
0.02972791400738999,"宝格丽女士香水, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.02972791400738999,"卡文克莱香水, 普拉达香水, 博柏利香水",3
0.02972791400738999,"卡文克莱香水, 兰蔻香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",3
0.02972791400738999,"【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",2
0.02972791400738999,"宝格丽女士香水, Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装",2
0.02972791400738999,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 卡文克莱香水, 兰蔻香水",3
0.02972791400738999,"安娜苏香水, 范思哲香水, 博柏利香水",3
0.02972791400738999,"Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.02972791400738999,"卡文克莱香水, 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 祖玛珑香水",3
0.02972791400738999,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",2
0.029559959690964057," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.029559959690964057,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, 迪奥Dior香水 真我女士浓香100ML",2
0.029559959690964057,"Dior迪奥真我香水女士 -100ml淡香水EDT, 卡文克莱香水, 迪奥香水",3
0.029559959690964057,"古驰香水, 马克.雅可布香水",2
0.029559959690964057,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.029559959690964057,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.029559959690964057,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.029559959690964057,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 博士淡香水",2
0.029559959690964057,"卡文克莱香水, 范思哲香水, 兰蔻香水",3
0.029559959690964057,"Dior迪奥真我香水女士 -100ml淡香水EDT, 卡文克莱香水, 祖玛珑香水",3
0.029559959690964057,"卡文克莱香水, Chanel香奈儿COCO可可小姐女士淡香水100ml, 菲拉格慕香水",3
0.029559959690964057,"Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒, 万宝龙传奇女士香水 30ml",2
0.029559959690964057,"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 香奈儿可可小姐淡香水（瓶装）",2
0.029559959690964057,"卡文克莱香水, 博士淡香水, 迪奥香水",3
0.029559959690964057," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 范思哲香水",2
0.029559959690964057,"古驰香水, 阿玛尼Gio寄情水男士淡香水 50ML",2
0.029559959690964057,"香奈儿可可小姐淡香水（瓶装）, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.029559959690964057,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.029559959690964057,"浪凡香水, Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装",2
0.029559959690964057,"卡文克莱香水, 马克.雅可布香水, 兰蔻香水",3
0.029559959690964057,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.029559959690964057,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳",2
0.029392005374538125,"安娜苏香水, 博柏利香水, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",3
